entity_name,text_emb
城轨,"0.00094218,-0.16765870,0.06023267,0.09776989,0.01451288,-0.03252324,0.06470324,0.05653792,-0.11705324,0.03801540,0.05482356,-0.01834633,0.00031794,-0.03445342,0.19710007,-0.01497195,0.07137414,0.00470258,-0.05647896,-0.01165510,-0.03377746,0.01371615,-0.12584203,0.03597339,0.04959060,0.00675381,-0.03029840,-0.07437075,-0.05043757,-0.08620979,0.02530862,-0.04955900,-0.16128351,0.15181087,-0.03986967,-0.04903579,0.01988840,-0.03288367,0.13470685,-0.01376189,-0.13527766,-0.02249495,-0.24218920,0.04425642,-0.06176953,0.11723202,-0.08672188,0.02145958,-0.10821427,0.04522366,0.10020836,0.42748675,-0.01353204,-0.00293038,-0.11592746,0.07236104,0.10157473,-0.03263761,0.04847075,0.07745169,-0.00144507,0.05023993,0.08348659,-0.08708847,0.02343342,0.02786570,0.04068441,0.05203300,-0.20793182,-0.03861213,-0.01706843,0.05051484,-0.05864200,0.11825956,-0.00556380,-0.04032760,0.00033751,0.03594705,-0.04888725,0.04612733,-0.00160446,-0.17643419,0.05619252,-0.08981125,-0.09866900,-0.12419814,0.02769018,-0.10893445,0.04478704,-0.03905206,0.04822516,0.00809669,-0.02166224,-0.02918173,0.03493039,-0.01807623,0.13785353,-0.11767814,-0.05520444,-0.04350417,-0.07220459,-0.10260618,-0.07878532,0.04965011,0.12238891,-0.13036816,-0.21151224,-0.12896812,-0.00238653,0.03257581,0.03671673,0.00031599,0.14754078,0.00671872,0.07988816,-0.02900139,-0.02367866,0.02488557,-0.03630385,0.02837251,0.02320110,0.12069410,0.10956072,-0.05837518,0.03831089,-0.08807316,0.01711897,-0.07000234"
11.2米,"-0.06214468,-0.10563745,-0.07647409,0.04449854,-0.04655783,-0.09140366,0.02523165,0.07046288,0.13630499,-0.01373102,0.00982955,0.11103546,0.00425049,-0.06472756,-0.13035987,-0.00934741,-0.04212358,-0.11965996,0.02127970,0.07290879,0.18373451,-0.10829180,0.00402783,0.07127546,0.03765515,0.02552957,0.00087096,-0.22173128,-0.06322829,0.02051320,-0.00434360,0.09850398,0.06221183,-0.04129017,0.06555624,0.03521814,0.02360481,-0.06106289,0.00003125,-0.15146421,-0.07989006,0.05173023,-0.12540795,0.05320804,-0.09920134,0.01643401,-0.03438031,0.04092342,-0.09268180,0.12926129,0.01581352,0.45715341,-0.01677132,0.00066302,0.10319997,-0.00088614,0.07526971,-0.00047801,-0.07062153,0.10730737,0.06268044,-0.14994669,-0.00718558,0.02438829,0.01281270,-0.02441494,0.02377727,0.03933541,0.02969065,0.04139917,0.00568542,0.07506362,0.13676967,0.01498841,0.10759559,0.01235357,-0.00352273,0.01898928,0.04796566,0.00670017,-0.06509411,0.09752764,-0.07049175,-0.20561899,-0.10234851,0.10302629,0.00493414,-0.02514028,0.04604463,0.00879979,0.04085896,0.04257020,-0.02735412,0.00393067,0.04150401,-0.02763470,0.07268995,0.08529266,-0.10517022,-0.01659351,-0.01548268,-0.21895280,-0.11349954,-0.05473729,-0.09914837,-0.05946695,-0.13440220,-0.04839333,-0.10427767,0.01376715,-0.17457025,-0.06865086,-0.03455429,0.05847812,-0.00966072,-0.04277421,0.10782184,0.12315775,0.03634457,-0.02528738,0.08515839,0.00290877,0.14981225,-0.11112895,-0.04882909,-0.06408133,0.06513915,0.06972892"
10.26,"-0.09810787,-0.13838978,0.08189362,-0.02842268,0.11677632,-0.10155784,0.14885303,0.05489904,-0.09177370,-0.00844650,-0.07184387,0.06007177,-0.01563153,-0.13747422,-0.00868296,-0.04792139,0.15544906,-0.03552667,-0.08440392,-0.03582161,0.06789677,-0.00790293,-0.04060526,0.06633960,-0.07479683,0.02845464,0.01660209,0.13280694,-0.08359528,-0.10949716,0.08179945,0.00283343,0.05121802,-0.02107265,0.15890412,0.04662879,-0.06186272,-0.00337783,0.15585124,-0.04806224,-0.03395181,0.03104036,-0.15256885,0.04301677,-0.03352332,0.00643463,0.07549276,0.16201200,-0.10284849,0.12500606,-0.00289993,0.20994808,-0.07717937,0.01693462,-0.12425909,-0.02074583,-0.02644003,0.03403535,0.06287863,0.01446170,-0.04182831,-0.17674580,-0.10639828,-0.07927773,0.05294287,-0.04296890,-0.06965795,0.14771587,0.06483161,-0.03643848,-0.04697445,-0.00454004,0.10947240,0.12855729,-0.10388030,0.21764016,-0.07882012,0.01155568,0.06619294,-0.25291398,0.00854568,-0.03799981,0.00165974,-0.01399995,-0.07152443,-0.02326892,0.07683106,-0.06742423,-0.03805717,0.00176811,0.12077702,-0.02763259,-0.26609823,0.00566659,-0.05906421,-0.09693547,0.09565783,0.09896844,-0.06119529,0.07963571,0.05976292,0.01378843,0.02916785,-0.10785685,0.03183141,0.01919885,-0.03465658,0.01793338,0.14068004,0.13312244,-0.03860104,-0.01088631,0.00525920,0.17855357,-0.00782938,0.00602951,0.03018528,0.17131530,0.00855878,-0.09693594,0.03755470,-0.02922061,0.09083562,0.01978394,-0.11313063,0.08188853,-0.03820710,0.03534045"
2014年8月至2014年12月,"-0.06161318,-0.06519214,-0.01854522,0.13804728,0.05045458,-0.13655008,0.02339051,0.07544131,0.18912728,-0.09966612,-0.06068215,-0.00010120,-0.00332523,-0.04417454,0.11956452,-0.01366741,0.10461117,0.03732494,-0.08290378,-0.16521722,0.15577276,0.04757075,-0.07000176,0.08011191,0.14227633,0.00510123,0.00487338,-0.12575988,-0.03832277,0.09784300,0.04657570,0.00333500,-0.16058496,0.02258983,-0.01374742,0.02482055,0.09181416,-0.02700860,0.05321641,0.05579244,-0.00708469,0.12106784,0.13457240,-0.02052928,-0.15986717,0.07384767,-0.00792298,-0.00878734,-0.04565008,0.12690583,-0.13405699,0.21572971,-0.02853554,0.01053332,0.00265369,-0.00188253,0.04761404,0.02567331,0.03073668,0.16420473,0.10553091,-0.03197362,-0.09259983,0.00085682,0.04502789,-0.04648524,-0.06702510,-0.14217789,-0.05072764,-0.04757566,-0.02433087,0.12591842,0.07697608,-0.05318513,0.17165282,0.01580545,0.08540059,0.06007481,-0.04549240,-0.07447139,-0.11840250,0.02593469,0.11854998,0.01068711,-0.15222254,-0.03351871,-0.12875605,-0.12184709,0.07886399,-0.11832638,-0.04373305,0.09524243,-0.16473481,-0.09903917,-0.01714339,0.05603501,0.14547211,0.14012589,-0.04985882,0.01760259,-0.03698801,-0.17373218,0.03022848,0.03193517,0.09073119,-0.06743620,0.15000746,0.14027557,0.04969566,0.04860875,0.00937661,-0.01421842,0.07918348,0.01750518,0.10572405,0.02429537,0.15560962,-0.04981251,0.02515287,0.05397492,-0.03551917,0.04996476,0.16675515,-0.05455953,-0.04725504,-0.07441033,0.05053530,0.09933539"
2018年10月至2019年1月,"-0.10918838,0.03264612,0.10533343,0.10106736,0.01894357,-0.20463268,0.05277044,0.15164644,0.00559341,-0.14529701,0.04862651,0.04724377,0.01534931,-0.05224026,0.17966628,0.03472500,0.06640670,0.09664921,-0.05316786,-0.08020414,0.03348552,-0.00613326,-0.06993068,0.09795502,0.03322869,0.02641929,0.10072185,-0.00999400,0.05156429,0.11285151,0.09903202,-0.06002274,-0.09742226,0.10378393,-0.14172091,0.01342100,0.08348091,-0.00360142,0.05755679,0.10841715,0.08070890,0.09015366,0.03551302,0.01009063,-0.17882533,0.01505558,-0.05143915,0.04539365,-0.12440272,0.03184531,-0.02614393,0.28995720,-0.06606872,0.09894097,-0.07980686,0.08671102,0.03834102,0.10271279,-0.05276673,0.19347179,0.03136821,-0.08405093,-0.01316607,-0.02980121,0.02333561,-0.09994505,-0.02272583,-0.13722204,0.04145807,-0.01299374,-0.08827376,0.18507567,0.10940099,0.00317069,0.05968892,-0.02180675,0.03595646,0.09108494,0.03935926,-0.16753227,-0.01365281,0.02700265,-0.07405045,0.06107884,-0.05085138,-0.05481489,-0.08169256,-0.14914133,0.17346528,0.03613552,-0.06926144,0.01627279,-0.16144848,-0.01137658,-0.04805568,0.00730440,0.03728736,0.05565471,0.00449890,0.00139302,-0.03419448,0.00891679,-0.10659658,-0.11466602,0.01476821,0.08376919,0.09250283,0.04871448,0.02851370,0.09021722,0.02734033,-0.01466422,0.21366905,0.12730391,-0.04599891,-0.01926239,0.13282643,-0.05197087,0.05265152,0.00738332,0.02756409,0.07880819,0.09376630,-0.08370940,-0.01420380,-0.10850001,0.17386809,-0.01824069"
16.793,"0.01337790,0.02135333,-0.04499424,-0.03738339,0.01323553,-0.03619070,0.15048949,-0.01377218,0.00738383,0.00956987,-0.03343758,0.11514814,-0.01035398,-0.08005290,-0.10086565,-0.09554309,0.02819887,-0.03612799,-0.13579775,-0.05206051,-0.01495871,-0.01110616,-0.03480434,0.09963554,-0.00757538,-0.10183620,-0.02917188,-0.02953226,0.00489380,0.00528714,0.07712338,-0.03095053,-0.15059377,0.02387775,-0.03003860,0.02662063,0.16209123,-0.11104573,-0.00025309,-0.06490047,-0.07404788,-0.02941919,-0.16386607,0.10309079,-0.11660533,-0.03116391,0.13213606,0.05162190,-0.14526592,0.15262312,-0.04027854,0.60116619,-0.00136997,0.06463109,-0.00094536,-0.01616952,0.06734685,0.03429544,0.01874002,0.09495287,0.00048941,-0.02462072,-0.04165803,-0.00261338,-0.02598754,0.08297566,0.01102159,0.04380375,-0.00336351,-0.04389831,0.06944358,0.10197840,0.10466561,0.06641256,0.00915237,-0.06222549,0.03707050,-0.00920828,-0.00818108,-0.10547974,-0.07269988,-0.00210926,-0.05535791,-0.03925420,-0.01642869,0.13385080,0.13114429,-0.03479234,-0.02972431,-0.03747829,0.05616407,0.10080615,-0.11724178,0.07074359,-0.04946009,-0.00692143,0.01695299,0.06316260,-0.10020719,0.05523648,0.00841371,-0.06972026,0.05270540,-0.04342062,0.01845122,0.05474022,-0.13216606,-0.14640602,0.02593846,0.04589672,-0.16084084,0.03646095,-0.06973518,0.04484119,-0.00027782,0.01372633,-0.05654463,0.10212018,0.12366310,0.00284972,0.09137162,0.00123598,-0.04691955,-0.03283909,-0.06891123,-0.05422066,-0.06139078,0.04019414"
郑州市轨道交通有限公司,"-0.07345968,-0.10633991,0.12207365,0.09069388,0.01649056,-0.00451444,0.10760816,0.02900372,0.00775207,-0.00492466,-0.04412822,-0.08643579,0.03534136,-0.02424089,0.16333005,-0.01023060,0.10721288,-0.01535511,-0.10225248,-0.09049430,-0.10895721,0.03945638,-0.16428941,0.08600485,0.00021571,0.14222723,-0.03411239,-0.02132764,-0.00301481,-0.04857916,0.08615652,0.06151552,-0.03679218,0.08131488,-0.02111726,-0.09214001,-0.04522194,-0.06287237,0.16567965,-0.07723956,-0.12764569,0.12853721,-0.10234211,0.14621481,-0.15071046,0.07494041,0.00770498,0.09252557,-0.06826703,-0.03722684,0.00780819,0.21940383,0.04017914,-0.00021355,-0.09852418,0.15809147,-0.05500497,-0.07844203,0.03796135,0.17034779,-0.02568908,0.05862951,0.01840176,-0.01199022,-0.02043854,-0.08909795,-0.05711263,-0.07313357,-0.14034687,-0.10835645,0.04001204,0.08358538,-0.04580288,0.09924369,-0.02187682,-0.06489003,0.05744028,0.12708981,0.01650424,-0.03175348,-0.04721379,-0.18427907,0.00631849,-0.07543033,0.03103582,-0.19984537,0.05551512,-0.09915362,0.08196176,-0.03446612,0.03602924,-0.03897386,-0.01810174,-0.11514208,0.01653564,0.11042672,0.07669105,-0.17052543,-0.07091123,0.02217834,-0.10293045,-0.03793943,-0.04564874,0.02797147,0.06165181,0.02428760,-0.18117143,-0.02517648,-0.00644235,0.18009490,-0.14222006,0.04083582,0.16075037,-0.00248839,-0.00333628,0.08518416,-0.14593875,0.02217453,-0.00880701,0.09223095,0.15085952,0.08395249,0.14952408,-0.00702285,0.08093032,-0.04297066,-0.04018172,0.05318999"
上海申通地铁集团有限公司,"0.03089945,-0.01970097,0.10324427,-0.00406718,0.07369690,-0.02589161,0.00967093,0.08181695,-0.04505087,0.08386698,0.00338741,0.07277196,0.04242458,0.00147469,0.12881286,-0.09681769,0.04865614,0.10798582,0.05763223,-0.12808539,-0.08568075,0.05169421,-0.15042120,0.05785422,0.02035248,-0.08581627,0.01653123,-0.00363619,0.02075911,-0.04500611,-0.00218662,-0.02845325,-0.18737374,0.10881155,0.00006057,0.07299888,0.03258259,0.08321677,0.05044914,0.01771107,-0.03707119,0.03602575,-0.07987940,-0.10269344,-0.13955712,0.03613287,-0.03185461,0.04054054,-0.06321263,0.06218999,0.04639230,0.49333423,0.08052855,0.07518519,-0.07207876,0.10674837,0.12828083,-0.01743163,0.14263208,0.02534847,-0.09214498,0.06782774,0.07840960,0.02401351,0.06148453,-0.01565767,-0.06908783,-0.12966339,-0.03379598,-0.13763206,0.09297208,0.10285196,-0.08169570,0.09649359,-0.02240366,-0.02606134,0.06211253,0.02416719,0.03099572,-0.01459178,-0.06060377,-0.04981570,0.03543897,-0.03364927,0.01263055,-0.16246632,0.09455573,-0.15582755,0.05911628,-0.07915266,-0.09138820,0.03757930,-0.02100169,0.04674284,0.01611146,-0.06536035,0.12030423,-0.06729393,-0.02036224,0.11020664,-0.00499372,-0.01172671,-0.04234025,0.03892084,0.14369608,0.08870158,-0.14548786,0.04782852,-0.03719925,0.06723648,-0.09480670,0.11193610,0.15125853,0.15505350,-0.02137998,0.00360114,-0.03470880,0.07921945,-0.00574296,0.08072860,0.08423062,0.00882890,0.13655642,-0.03151136,0.10221262,-0.07668240,-0.00868079,0.06528874"
2015年11月至2016年4月,"-0.03207782,-0.00351179,-0.06759399,0.04851209,-0.00022691,-0.17863725,-0.00233614,0.06240929,0.09379040,0.00449909,-0.12153449,0.05684708,0.01684206,-0.13236204,-0.02961211,0.09362184,0.01205174,0.09351986,-0.03272104,-0.11753375,-0.07895482,0.01866308,-0.02592236,0.01695016,-0.00379510,0.05068056,0.03176657,-0.09806634,-0.11237317,0.02272428,0.09711696,-0.03068156,0.00976524,-0.01897555,0.05616343,-0.00372821,0.01023350,0.04460700,-0.06519936,0.06005012,0.03292385,0.08973166,0.12677418,0.00740780,-0.11515968,0.11288845,-0.07676687,-0.05035247,-0.01294184,0.13585639,-0.06241621,0.31472033,0.03214953,0.00546101,-0.00471855,0.05747054,0.10201881,0.05634980,0.02942461,0.14844938,0.12203641,-0.03130840,-0.00284615,-0.06175016,0.12620661,0.02299042,-0.07237764,-0.00310589,0.00177348,-0.15003197,-0.01342877,0.09670817,0.07513808,-0.07365298,0.09649601,-0.06540246,0.02674707,-0.02955548,0.01419807,-0.23960987,-0.04427555,-0.01001806,-0.01029055,0.02936821,-0.11325578,0.01211071,-0.06633373,-0.14809445,-0.05346394,-0.00938992,-0.01689602,0.03683085,-0.09215708,-0.09673744,-0.06896659,0.02322598,0.12561889,0.01804019,-0.06187236,0.02453180,-0.12604098,-0.16930911,-0.03080316,-0.09438326,0.12188388,0.01082016,0.16200934,0.16071598,-0.01805004,-0.03798589,-0.01643110,-0.07255813,0.20626026,0.08817532,0.13984640,0.04560296,0.18700434,0.09939258,0.12945963,0.06972798,0.09684239,0.10614169,0.12519735,-0.06133579,-0.14991869,-0.11734157,0.07138725,0.04096603"
宁波地铁3号线大通桥~中兴大桥南区间3号联络通道工程,"-0.02423988,-0.02097248,-0.08435675,0.00307806,0.03463338,0.01418159,0.05493185,0.08432785,-0.16100778,0.08625943,0.04454354,0.06205038,-0.05441931,0.07654632,0.02538830,0.07083432,-0.00832146,0.05581280,0.02101436,-0.00872501,0.07306311,-0.00337371,-0.11227017,0.08550946,-0.04672515,0.02734882,-0.02783481,0.02405286,-0.04958931,0.01613377,-0.12086944,0.00946118,-0.12344706,0.01841202,0.00618676,0.09768087,-0.04549804,0.03895838,0.00314566,0.05708924,-0.01406425,-0.01744075,-0.06864363,-0.02890726,-0.06929955,0.06760911,-0.01270470,0.02493572,-0.08189166,0.01915552,0.01579037,0.70027810,0.00280073,-0.08210617,-0.10313845,0.05163410,0.05368679,0.08719267,-0.08748137,0.03069185,0.02605934,-0.01184408,0.02424667,-0.06081377,0.05992033,-0.07859990,-0.02564167,-0.07533348,-0.05697773,-0.02089356,-0.00345984,-0.02261914,-0.12149350,0.04230569,0.03179487,-0.07289756,-0.10803998,-0.00326893,0.03935968,-0.07677231,0.02279271,-0.08361731,0.00446090,-0.09183643,-0.06177997,-0.00997400,0.00511062,-0.14145243,0.04374338,-0.07714061,-0.04301086,-0.04795728,-0.06886125,0.01379067,-0.00875825,0.00457016,0.09027028,-0.04766723,-0.10340407,0.03039916,0.04325844,-0.09481967,-0.13154794,-0.03032504,0.00231311,0.03505123,0.10040210,-0.01531407,0.01564413,0.11045077,0.00080562,0.07227440,0.10039529,0.05652251,0.04957267,0.01522466,-0.01359747,0.16306083,0.11066610,0.07416037,0.11545599,-0.00675546,0.06894916,-0.01900449,-0.00697256,-0.05010891,0.06284657,0.02644409"
2018年8月,"0.00526635,-0.06705534,-0.01048916,-0.00072711,0.10811149,-0.00566010,-0.01994777,0.15790671,0.08406355,-0.09289999,0.07409050,0.00082357,-0.00640999,-0.16460310,0.06002961,0.05458220,0.03963945,-0.11300940,-0.08757658,-0.01142757,-0.02032215,0.04527118,-0.10681661,0.10648123,0.09700955,-0.08277835,-0.01671911,0.05513998,0.04381202,-0.02259257,0.12733735,0.00711951,-0.16234171,0.04551667,-0.05471602,0.06824670,0.06446344,-0.13227139,0.03321970,0.11502979,0.10314998,0.07355084,-0.03121633,-0.09280006,-0.09698721,0.14047453,0.13178523,0.03207809,-0.11107655,-0.01077804,-0.08983670,0.31234410,-0.12217630,0.19225691,-0.07020561,-0.05157422,-0.02223844,-0.00603808,-0.01692722,0.06517752,0.01911169,-0.06957588,0.01275942,0.04722922,-0.07910606,-0.01809244,-0.08117435,-0.05742992,0.04668185,-0.08248948,0.01905004,0.13762255,0.11828417,0.09445659,0.17625730,-0.03943845,0.10015932,-0.00299184,-0.04635631,-0.08924733,-0.07445522,-0.01621660,0.03220763,0.00525584,-0.05338635,0.05621857,-0.08438967,0.02083071,0.18079557,-0.14768919,-0.04361508,0.10321409,-0.19282189,0.10064080,0.02535930,0.08120354,-0.04060977,0.07891727,0.02843115,-0.01895006,-0.07210692,0.08218556,0.02219826,-0.05276067,-0.08703325,-0.12288912,0.01526569,0.00874122,0.07017351,0.20410636,-0.07820116,0.14592385,0.03345620,0.06318463,-0.16646886,-0.09321544,0.04074415,-0.03442699,-0.02431687,-0.01321489,-0.03353983,-0.00056425,-0.04821131,0.02088748,0.08976199,-0.11110441,0.13178885,-0.10858825"
郑州地铁4号线龙湖内环路~龙湖岛区间联络通道,"0.01895141,0.01845546,0.00120193,0.02904359,0.05113896,-0.08244689,0.08380504,0.03623520,0.09131262,0.00180327,-0.01579631,-0.02881484,0.04389957,-0.01439532,-0.08779609,0.07273163,-0.00050873,0.06654111,0.01250601,-0.03466605,-0.01483050,-0.04732610,-0.17049041,0.05228050,-0.09288146,0.13914064,-0.03402424,0.01172524,0.00385590,-0.01838016,-0.03432839,0.05763265,-0.07462257,0.11050197,-0.03340152,0.02082542,-0.08907323,-0.00376238,0.07085413,0.03901067,-0.02661242,0.02617863,-0.11009201,0.04413581,-0.08052549,0.08641043,0.01162721,0.02165854,-0.03911126,0.13173193,0.02833958,0.62887728,-0.03437417,0.01688848,-0.07284747,0.08608986,0.08263129,0.08016678,0.00762389,0.21062049,-0.09884244,-0.05897014,0.01833825,-0.03462171,0.01713187,-0.14229998,0.00098127,-0.02436904,-0.03974731,-0.09336863,0.07141027,-0.05213251,-0.00081408,0.04358086,0.06328829,-0.06609003,0.05227485,0.05682114,0.03779183,-0.02027359,-0.08026928,-0.11650182,0.05622506,-0.06940591,0.01949315,-0.07198442,-0.02993934,-0.04024087,0.04361262,0.02276744,-0.01239068,-0.05836648,-0.03530678,0.00039018,-0.00708433,0.11047772,0.09194130,-0.19412635,-0.02564014,-0.00793526,-0.12115252,-0.01942535,-0.08732186,-0.09803314,0.05043170,0.04330872,-0.02113010,0.04678403,0.04243734,0.18456335,-0.05266582,0.01269322,0.13295230,0.11624456,0.01113572,0.03570379,-0.05642973,0.12237472,0.04004023,0.03589728,0.04567740,-0.06313109,-0.05211405,0.00265649,0.00994620,-0.09607082,-0.05747364,0.05806858"
2018年4月至2018年7月,"-0.04665526,0.06785868,0.06731603,0.02393948,0.00604532,-0.13348745,0.01980911,0.24331762,0.04697024,-0.03523126,-0.04266827,-0.03973117,0.02448130,-0.14684236,0.00187225,0.11882833,0.06051224,0.04267076,-0.00644969,-0.09110729,-0.09179821,0.05256060,-0.15581854,0.06253836,-0.00089240,-0.02775633,0.08401717,-0.01287530,0.07388879,0.07630138,0.14478256,-0.08234686,-0.12547667,-0.03645309,-0.05738289,0.10643762,0.06461340,0.00113885,-0.00320374,0.14204365,0.18423012,0.13595858,0.12342619,-0.02036198,-0.10218949,0.12444020,0.01821837,-0.00128861,-0.07175142,-0.00342671,-0.00254581,0.33549765,-0.01549125,0.08194301,-0.04600254,0.04371438,0.03273955,0.04744120,-0.04127856,0.07965305,-0.02960789,-0.13286965,0.00752224,0.04236070,-0.00446362,-0.00433874,-0.06585892,-0.04459958,0.13988438,-0.09584861,-0.00325593,0.14193055,0.03559890,-0.08433107,0.12660366,-0.12448680,0.03294892,-0.03256008,0.09878179,-0.18588962,0.04059132,-0.00429621,-0.00505197,0.00985736,-0.16966833,0.01594817,0.03498292,-0.07698542,0.03976498,-0.01828219,-0.08963931,-0.00253628,-0.11641701,-0.05395946,-0.00768032,0.13607535,0.06043140,-0.06210735,0.05098280,0.08861118,-0.13369411,-0.03158959,0.02050210,-0.11321444,0.06959380,-0.12053524,0.13354605,0.12876710,0.05678682,0.12784564,0.03942136,0.00146387,0.15243492,0.12397883,-0.01557625,0.01328963,0.07465026,0.05469516,0.03502353,0.00179377,-0.06690067,0.03189811,-0.02502228,-0.10376664,-0.13018629,-0.12409197,0.05190529,-0.07812595"
2018年4月至2019年1月,"-0.07337028,0.04650163,0.03964557,0.06902881,-0.03160065,-0.13433638,0.05987890,0.16457963,0.07813296,-0.07351061,-0.01856577,-0.03491836,-0.01138134,-0.09278388,-0.05633986,0.11185056,0.00372842,0.07619892,-0.01752909,-0.11495853,-0.10687827,0.08137598,-0.11076970,0.03250321,-0.01550444,0.01166300,0.09487448,-0.04156601,0.10722648,0.05566362,0.06600285,-0.10488526,-0.12831561,0.02980518,-0.03319674,0.15168154,0.03704015,-0.00921066,0.04675991,0.11218041,0.12010691,0.18110839,0.14100723,-0.01752572,-0.09798242,0.07000916,-0.04609698,-0.01333602,-0.06291119,0.01989162,0.06312296,0.32237312,0.00233670,0.04835851,-0.05536175,0.06018512,0.04873052,0.10269275,-0.06439716,0.17101075,-0.01370717,-0.05954564,-0.00193809,0.05511581,0.05186237,-0.01084455,-0.02978900,-0.11844002,0.05353518,-0.09416734,0.03471284,0.13637009,0.13594863,-0.07154419,0.05885012,-0.14189354,0.00519347,-0.00156332,0.10415177,-0.16637658,-0.02711068,-0.01919048,-0.07456253,-0.02876306,-0.17290406,0.02566176,0.01242995,-0.12544174,0.02227627,0.07272151,-0.10199600,-0.01300683,-0.10035331,-0.04531896,-0.05107950,0.10537662,0.03994901,-0.08033767,0.08321460,0.10775699,-0.14753976,-0.02518566,0.01119493,-0.11474005,0.06054903,-0.04782206,0.17882095,0.11054494,0.05853942,0.06402375,-0.02207434,0.01189766,0.15342340,0.10608981,-0.01006492,0.06418082,0.08665045,0.03941717,0.10568175,-0.03927698,-0.07734024,0.04218378,-0.00233019,-0.06927738,-0.07863898,-0.22012070,0.10487038,-0.01115428"
